"genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff","k","exp_num"
2,0,4.073338,3.7800112,0.151181808322552,0.0529136329128931,2.42750188342237e-29,1.45650113005342e-28,2.6124937,3.18812,0.166666666666667,0.285714285714286,0,0.5,0.5756263,2,29
2,6,4.073338,3.77249,0.151181808322552,0,5.4371280161412e-31,3.26227680968472e-30,2.6124937,2.572069,0.166666666666667,0.285714285714286,0.333333333333333,0.1875,-0.0404247,2,29
2,10,4.073338,4.14855,0.151181808322552,0,0.999998728157031,1,2.6124937,2.633601,0.166666666666667,0.285714285714286,0.333333333333333,0.3125,0.0211073000000002,2,29
2,18,4.073338,4.14855,0.151181808322552,0,0.999998728157031,1,2.6124937,2.9917707,0.166666666666667,0.285714285714286,0.333333333333333,0.5,0.379277,2,29
2,34,4.073338,4.14855,0.151181808322552,0,0.999998728157031,1,2.6124937,3.0030547,0.166666666666667,0.285714285714286,0.333333333333333,0.75,0.390561,2,29
3,2,4.1071834,4.073338,0.118258098150707,0.151181808322552,0.039877217831999,0.239263306991994,2.2103442,2.6124937,0.333333333333333,0.0625,0.166666666666667,0.285714285714286,0.4021495,2,29
3,1,4.1071834,3.8285394,0.118258098150707,0.135156342376097,8.3441042503483e-26,5.00646255020898e-25,2.2103442,2.7299915,0.333333333333333,0.0625,0.166666666666667,0.142857142857143,0.5196473,2,29
3,7,4.1071834,3.8439414,0.118258098150707,0.148271900530441,1.97882943995147e-23,1.18729766397088e-22,2.2103442,2.2850965,0.333333333333333,0.0625,0.5,0.0476190476190476,0.0747523000000001,2,29
3,11,4.1071834,4.14855,0.118258098150707,0,0.999670786282632,1,2.2103442,2.2314515,0.333333333333333,0.0625,0.5,0.0952380952380952,0.0211073000000002,2,29
3,19,4.1071834,4.14855,0.118258098150707,0,0.999670786282632,1,2.2103442,2.6076007,0.333333333333333,0.0625,0.5,0.238095238095238,0.397256500000001,2,29
3,35,4.1071834,4.14855,0.118258098150707,0,0.999670786282632,1,2.2103442,2.4579175,0.333333333333333,0.0625,0.5,0.523809523809524,0.2475733,2,29
4,5,3.77249,3.77249,0,0,1,1,3.772485,2.5810105,0.166666666666667,0.428571428571429,0.333333333333333,0.125,-1.1914745,2,29
4,6,3.77249,3.77249,0,0,1,1,3.772485,2.572069,0.166666666666667,0.428571428571429,0.333333333333333,0.1875,-1.200416,2,29
4,0,3.77249,3.7800112,0,0.0529136329128931,0.922902494644706,1,3.772485,3.18812,0.166666666666667,0.428571428571429,0,0.5,-0.584365,2,29
4,12,3.77249,3.7721304,0,0.00359599999999998,0.161087059510831,0.966522357064985,3.772485,3.0686233,0.166666666666667,0.428571428571429,0.333333333333333,0.375,-0.7038617,2,29
4,20,3.77249,3.77249,0,0,1,1,3.772485,3.655248,0.166666666666667,0.428571428571429,0.333333333333333,0.5625,-0.117237,2,29
4,36,3.77249,3.7762506,0,0.037606,0.843752354978745,1,3.772485,2.4964624,0.166666666666667,0.428571428571429,0.333333333333333,0.8125,-1.2760226,2,29
5,4,3.77249,3.77249,0,0,1,1,2.5810105,3.772485,0.333333333333333,0.125,0.166666666666667,0.428571428571429,1.1914745,2,29
5,7,3.77249,3.8439414,0,0.148271900530441,0.99999759500559,1,2.5810105,2.2850965,0.333333333333333,0.125,0.5,0.0476190476190476,-0.295914,2,29
5,1,3.77249,3.8285394,0,0.135156342376097,0.999864591932066,1,2.5810105,2.7299915,0.333333333333333,0.125,0.166666666666667,0.142857142857143,0.148981,2,29
5,13,3.77249,3.779292,0,0.0532576897278836,0.502009808038282,1,2.5810105,1.8771488,0.333333333333333,0.125,0.5,0.142857142857143,-0.7038617,2,29
5,21,3.77249,3.7762506,0,0.037606,0.843752354978745,1,2.5810105,2.481753,0.333333333333333,0.125,0.5,0.285714285714286,-0.0992575000000002,2,29
5,37,3.77249,4.0282108,0,0.176306770340905,1,1,2.5810105,2.3186178,0.333333333333333,0.125,0.5,0.571428571428571,-0.2623927,2,29
6,7,3.77249,3.8439414,0,0.148271900530441,0.99999759500559,1,2.572069,2.2850965,0.333333333333333,0.1875,0.5,0.0476190476190476,-0.2869725,2,29
6,4,3.77249,3.77249,0,0,1,1,2.572069,3.772485,0.333333333333333,0.1875,0.166666666666667,0.428571428571429,1.200416,2,29
6,2,3.77249,4.073338,0,0.151181808322552,1,1,2.572069,2.6124937,0.333333333333333,0.1875,0.166666666666667,0.285714285714286,0.0404247,2,29
6,14,3.77249,3.9823644,0,0.18849330259688,1,1,2.572069,2.130652,0.333333333333333,0.1875,0.5,0.19047619047619,-0.441417,2,29
6,22,3.77249,4.0056472,0,0.183454000840549,1,1,2.572069,2.454832,0.333333333333333,0.1875,0.5,0.333333333333333,-0.117237,2,29
6,38,3.77249,4.1447894,0,0.037606,1,1,2.572069,2.96263,0.333333333333333,0.1875,0.5,0.619047619047619,0.390561,2,29
7,6,3.8439414,3.77249,0.148271900530441,0,2.46084926839209e-06,1.47650956103525e-05,2.2850965,2.572069,0.5,0.0476190476190476,0.333333333333333,0.1875,0.2869725,2,29
7,5,3.8439414,3.77249,0.148271900530441,0,2.46084926839209e-06,1.47650956103525e-05,2.2850965,2.5810105,0.5,0.0476190476190476,0.333333333333333,0.125,0.295914,2,29
7,3,3.8439414,4.1071834,0.148271900530441,0.118258098150707,1,1,2.2850965,2.2103442,0.5,0.0476190476190476,0.333333333333333,0.0625,-0.0747523000000001,2,29
7,15,3.8439414,4.1173864,0.148271900530441,0.106328539015315,1,1,2.2850965,1.8436795,0.5,0.0476190476190476,0.666666666666667,0.0625,-0.441417,2,29
7,23,3.8439414,4.129747,0.148271900530441,0.0823732780724675,1,1,2.2850965,2.185839,0.5,0.0476190476190476,0.666666666666667,0.125,-0.0992574999999998,2,29
7,39,3.8439414,4.14855,0.148271900530441,0,1,1,2.2850965,2.5326698,0.5,0.0476190476190476,0.666666666666667,0.375,0.2475733,2,29
8,9,3.8467878,4.0181724,0.156819328196882,0.182763904715644,0.999999998545143,1,2.691002,2.2328735,0.166666666666667,0.571428571428571,0.333333333333333,0.25,-0.4581285,2,29
8,10,3.8467878,4.14855,0.156819328196882,0,1,1,2.691002,2.633601,0.166666666666667,0.571428571428571,0.333333333333333,0.3125,-0.0574009999999996,2,29
8,12,3.8467878,3.7721304,0.156819328196882,0.00359599999999998,0.0523344451222077,0.314006670733246,2.691002,3.0686233,0.166666666666667,0.571428571428571,0.333333333333333,0.375,0.3776213,2,29
8,0,3.8467878,3.7800112,0.156819328196882,0.0529136329128931,0.126674130112069,0.760044780672416,2.691002,3.18812,0.166666666666667,0.571428571428571,0,0.5,0.497118,2,29
8,24,3.8467878,3.8807978,0.156819328196882,0.180927427671981,0.544020839069282,1,2.691002,3.398008,0.166666666666667,0.571428571428571,0.333333333333333,0.625,0.707006,2,29
8,40,3.8467878,4.14855,0.156819328196882,0,1,1,2.691002,1.4867464,0.166666666666667,0.571428571428571,0.333333333333333,0.875,-1.2042556,2,29
9,8,4.0181724,3.8467878,0.182763904715644,0.156819328196882,1.47904021798036e-09,8.87424130788217e-09,2.2328735,2.691002,0.333333333333333,0.25,0.166666666666667,0.571428571428571,0.4581285,2,29
9,11,4.0181724,4.14855,0.182763904715644,0,0.999999999904282,1,2.2328735,2.2314515,0.333333333333333,0.25,0.5,0.0952380952380952,-0.00142199999999981,2,29
9,13,4.0181724,3.779292,0.182763904715644,0.0532576897278836,6.2931270254189e-17,3.77587621525134e-16,2.2328735,1.8771488,0.333333333333333,0.25,0.5,0.142857142857143,-0.3557247,2,29
9,1,4.0181724,3.8285394,0.182763904715644,0.135156342376097,1.08549099358473e-10,6.51294596150839e-10,2.2328735,2.7299915,0.333333333333333,0.25,0.166666666666667,0.142857142857143,0.497118,2,29
9,25,4.0181724,4.0862228,0.182763904715644,0.143699536857608,0.997125355082012,1,2.2328735,2.957859,0.333333333333333,0.25,0.5,0.380952380952381,0.7249855,2,29
9,41,4.0181724,4.14855,0.182763904715644,0,0.999999999904282,1,2.2328735,2.0422478,0.333333333333333,0.25,0.5,0.666666666666667,-0.1906257,2,29
10,11,4.14855,4.14855,0,0,1,1,2.633601,2.2314515,0.333333333333333,0.3125,0.5,0.0952380952380952,-0.4021495,2,29
10,8,4.14855,3.8467878,0,0.156819328196882,2.03340478309555e-29,1.22004286985733e-28,2.633601,2.691002,0.333333333333333,0.3125,0.166666666666667,0.571428571428571,0.0574009999999996,2,29
10,14,4.14855,3.9823644,0,0.18849330259688,3.7130035203375e-14,2.2278021122025e-13,2.633601,2.130652,0.333333333333333,0.3125,0.5,0.19047619047619,-0.502949,2,29
10,2,4.14855,4.073338,0,0.151181808322552,1.30148152420252e-06,7.80888914521515e-06,2.633601,2.6124937,0.333333333333333,0.3125,0.166666666666667,0.285714285714286,-0.0211073000000002,2,29
10,26,4.14855,4.14855,0,0,1,1,2.633601,3.340607,0.333333333333333,0.3125,0.5,0.428571428571429,0.707006,2,29
10,42,4.14855,4.14855,0,0,1,1,2.633601,3.095929,0.333333333333333,0.3125,0.5,0.714285714285714,0.462328,2,29
11,10,4.14855,4.14855,0,0,1,1,2.2314515,2.633601,0.5,0.0952380952380952,0.333333333333333,0.3125,0.4021495,2,29
11,9,4.14855,4.0181724,0,0.182763904715644,9.80828219857387e-11,5.88496931914432e-10,2.2314515,2.2328735,0.5,0.0952380952380952,0.333333333333333,0.25,0.00142199999999981,2,29
11,15,4.14855,4.1173864,0,0.106328539015315,0.00201780674182171,0.0121068404509303,2.2314515,1.8436795,0.5,0.0952380952380952,0.666666666666667,0.0625,-0.387772,2,29
11,3,4.14855,4.1071834,0,0.118258098150707,0.000336754996986934,0.0020205299819216,2.2314515,2.2103442,0.5,0.0952380952380952,0.333333333333333,0.0625,-0.0211073000000002,2,29
11,27,4.14855,4.14855,0,0,1,1,2.2314515,2.956437,0.5,0.0952380952380952,0.666666666666667,0.1875,0.7249855,2,29
11,43,4.14855,4.14855,0,0,1,1,2.2314515,2.5507918,0.5,0.0952380952380952,0.666666666666667,0.4375,0.3193403,2,29
12,13,3.7721304,3.779292,0.00359599999999998,0.0532576897278836,0.672643674243695,1,3.0686233,1.8771488,0.333333333333333,0.375,0.5,0.142857142857143,-1.1914745,2,29
12,14,3.7721304,3.9823644,0.00359599999999998,0.18849330259688,1,1,3.0686233,2.130652,0.333333333333333,0.375,0.5,0.19047619047619,-0.9379713,2,29
12,8,3.7721304,3.8467878,0.00359599999999998,0.156819328196882,0.948059676292542,1,3.0686233,2.691002,0.333333333333333,0.375,0.166666666666667,0.571428571428571,-0.3776213,2,29
12,4,3.7721304,3.77249,0.00359599999999998,0,0.843752354978745,1,3.0686233,3.772485,0.333333333333333,0.375,0.166666666666667,0.428571428571429,0.7038617,2,29
12,28,3.7721304,3.7781828,0.00359599999999998,0.0775941825123352,2.13719207928572e-05,0.000128231524757143,3.0686233,3.7365323,0.333333333333333,0.375,0.5,0.476190476190476,0.667909,2,29
12,44,3.7721304,3.9259554,0.00359599999999998,0.186560830686141,0.999999999991484,1,3.0686233,1.8643677,0.333333333333333,0.375,0.5,0.761904761904762,-1.2042556,2,29
13,12,3.779292,3.7721304,0.0532576897278836,0.00359599999999998,0.330624242793745,1,1.8771488,3.0686233,0.5,0.142857142857143,0.333333333333333,0.375,1.1914745,2,29
13,15,3.779292,4.1173864,0.0532576897278836,0.106328539015315,1,1,1.8771488,1.8436795,0.5,0.142857142857143,0.666666666666667,0.0625,-0.0334693000000001,2,29
13,9,3.779292,4.0181724,0.0532576897278836,0.182763904715644,1,1,1.8771488,2.2328735,0.5,0.142857142857143,0.333333333333333,0.25,0.3557247,2,29
13,5,3.779292,3.77249,0.0532576897278836,0,0.502009808038282,1,1.8771488,2.5810105,0.5,0.142857142857143,0.333333333333333,0.125,0.7038617,2,29
13,29,3.779292,3.794304,0.0532576897278836,0.106055337470872,0.00329732799825422,0.0197839679895253,1.8771488,2.5630373,0.5,0.142857142857143,0.666666666666667,0.25,0.6858885,2,29
13,45,3.779292,4.14855,0.0532576897278836,0,1,1,1.8771488,1.6865231,0.5,0.142857142857143,0.666666666666667,0.5,-0.1906257,2,29
14,15,3.9823644,4.1173864,0.18849330259688,0.106328539015315,0.999999988102608,1,2.130652,1.8436795,0.5,0.19047619047619,0.666666666666667,0.0625,-0.2869725,2,29
14,12,3.9823644,3.7721304,0.18849330259688,0.00359599999999998,2.36079147572718e-17,1.41647488543631e-16,2.130652,3.0686233,0.5,0.19047619047619,0.333333333333333,0.375,0.9379713,2,29
14,10,3.9823644,4.14855,0.18849330259688,0,0.999999999999964,1,2.130652,2.633601,0.5,0.19047619047619,0.333333333333333,0.3125,0.502949,2,29
14,6,3.9823644,3.77249,0.18849330259688,0,2.74217306195758e-17,1.64530383717455e-16,2.130652,2.572069,0.5,0.19047619047619,0.333333333333333,0.1875,0.441417,2,29
14,30,3.9823644,4.105745,0.18849330259688,0.12250594643576,0.999999621528726,1,2.130652,2.798561,0.5,0.19047619047619,0.666666666666667,0.3125,0.667909,2,29
14,46,3.9823644,4.14855,0.18849330259688,0,0.999999999999964,1,2.130652,2.59298,0.5,0.19047619047619,0.666666666666667,0.5625,0.462328,2,29
15,14,4.1173864,3.9823644,0.106328539015315,0.18849330259688,1.21185439829681e-08,7.27112638978087e-08,1.8436795,2.130652,0.666666666666667,0.0625,0.5,0.19047619047619,0.2869725,2,29
15,13,4.1173864,3.779292,0.106328539015315,0.0532576897278836,2.46385544463499e-34,1.47831326678099e-33,1.8436795,1.8771488,0.666666666666667,0.0625,0.5,0.142857142857143,0.0334693000000001,2,29
15,11,4.1173864,4.14855,0.106328539015315,0,0.998027721777711,1,1.8436795,2.2314515,0.666666666666667,0.0625,0.5,0.0952380952380952,0.387772,2,29
15,7,4.1173864,3.8439414,0.106328539015315,0.148271900530441,1.1776671454289e-23,7.06600287257342e-23,1.8436795,2.2850965,0.666666666666667,0.0625,0.5,0.0476190476190476,0.441417,2,29
15,31,4.1173864,4.1447894,0.106328539015315,0.037606,0.991683997014926,1,1.8436795,2.529568,0.666666666666667,0.0625,0.833333333333333,0.142857142857143,0.6858885,2,29
15,47,4.1173864,4.14855,0.106328539015315,0,0.998027721777711,1,1.8436795,2.1630198,0.666666666666667,0.0625,0.833333333333333,0.285714285714286,0.3193403,2,29
16,17,3.828899,4.061337,0.134956757979148,0.160452448020457,1,1,3.567397,3.127248,0.166666666666667,0.714285714285714,0.333333333333333,0.4375,-0.440149,2,29
16,18,3.828899,4.14855,0.134956757979148,0,1,1,3.567397,2.9917707,0.166666666666667,0.714285714285714,0.333333333333333,0.5,-0.5756263,2,29
16,20,3.828899,3.77249,0.134956757979148,0,2.98265994279373e-05,0.000178959596567624,3.567397,3.655248,0.166666666666667,0.714285714285714,0.333333333333333,0.5625,0.0878510000000001,2,29
16,24,3.828899,3.8807978,0.134956757979148,0.180927427671981,0.303290584162235,1,3.567397,3.398008,0.166666666666667,0.714285714285714,0.333333333333333,0.625,-0.169389,2,29
16,0,3.828899,3.7800112,0.134956757979148,0.0529136329128931,0.000509223550100529,0.00305534130060318,3.567397,3.18812,0.166666666666667,0.714285714285714,0,0.5,-0.379277,2,29
16,48,3.828899,4.14855,0.134956757979148,0,1,1,3.567397,2.8238494,0.166666666666667,0.714285714285714,0.333333333333333,0.9375,-0.743547599999999,2,29
17,16,4.061337,3.828899,0.160452448020457,0.134956757979148,1.09198038230364e-17,6.55188229382183e-17,3.127248,3.567397,0.333333333333333,0.4375,0.166666666666667,0.714285714285714,0.440149,2,29
17,19,4.061337,4.14855,0.160452448020457,0,0.999999815552859,1,3.127248,2.6076007,0.333333333333333,0.4375,0.5,0.238095238095238,-0.519647299999999,2,29
17,21,4.061337,3.7762506,0.160452448020457,0.037606,1.18717729605474e-26,7.12306377632842e-26,3.127248,2.481753,0.333333333333333,0.4375,0.5,0.285714285714286,-0.645495,2,29
17,25,4.061337,4.0862228,0.160452448020457,0.143699536857608,0.854331650882499,1,3.127248,2.957859,0.333333333333333,0.4375,0.5,0.380952380952381,-0.169389,2,29
17,1,4.061337,3.8285394,0.160452448020457,0.135156342376097,1.01151637802887e-17,6.06909826817324e-17,3.127248,2.7299915,0.333333333333333,0.4375,0.166666666666667,0.142857142857143,-0.3972565,2,29
17,49,4.061337,4.14855,0.160452448020457,0,0.999999815552859,1,3.127248,3.613888,0.333333333333333,0.4375,0.5,0.80952380952381,0.48664,2,29
18,19,4.14855,4.14855,0,0,1,1,2.9917707,2.6076007,0.333333333333333,0.5,0.5,0.238095238095238,-0.38417,2,29
18,16,4.14855,3.828899,0,0.134956757979148,3.82170625003043e-34,2.29302375001826e-33,2.9917707,3.567397,0.333333333333333,0.5,0.166666666666667,0.714285714285714,0.5756263,2,29
18,22,4.14855,4.0056472,0,0.183454000840549,4.23372902938638e-12,2.54023741763183e-11,2.9917707,2.454832,0.333333333333333,0.5,0.5,0.333333333333333,-0.5369387,2,29
18,26,4.14855,4.14855,0,0,1,1,2.9917707,3.340607,0.333333333333333,0.5,0.5,0.428571428571429,0.3488363,2,29
18,2,4.14855,4.073338,0,0.151181808322552,1.30148152420252e-06,7.80888914521515e-06,2.9917707,2.6124937,0.333333333333333,0.5,0.166666666666667,0.285714285714286,-0.379277,2,29
18,50,4.14855,4.14855,0,0,1,1,2.9917707,3.9148067,0.333333333333333,0.5,0.5,0.857142857142857,0.923036,2,29
19,18,4.14855,4.14855,0,0,1,1,2.6076007,2.9917707,0.5,0.238095238095238,0.333333333333333,0.5,0.38417,2,29
19,17,4.14855,4.061337,0,0.160452448020457,1.88789880700934e-07,1.1327392842056e-06,2.6076007,3.127248,0.5,0.238095238095238,0.333333333333333,0.4375,0.519647299999999,2,29
19,23,4.14855,4.129747,0,0.0823732780724675,0.0120865190750992,0.0725191144505949,2.6076007,2.185839,0.5,0.238095238095238,0.666666666666667,0.125,-0.4217617,2,29
19,27,4.14855,4.14855,0,0,1,1,2.6076007,2.956437,0.5,0.238095238095238,0.666666666666667,0.1875,0.3488363,2,29
19,3,4.14855,4.1071834,0,0.118258098150707,0.000336754996986934,0.0020205299819216,2.6076007,2.2103442,0.5,0.238095238095238,0.333333333333333,0.0625,-0.397256500000001,2,29
19,51,4.14855,4.14855,0,0,1,1,2.6076007,3.6042067,0.5,0.238095238095238,0.666666666666667,0.625,0.996606,2,29
20,21,3.77249,3.7762506,0,0.037606,0.843752354978745,1,3.655248,2.481753,0.333333333333333,0.5625,0.5,0.285714285714286,-1.173495,2,29
20,22,3.77249,4.0056472,0,0.183454000840549,1,1,3.655248,2.454832,0.333333333333333,0.5625,0.5,0.333333333333333,-1.200416,2,29
20,16,3.77249,3.828899,0,0.134956757979148,0.999970843351334,1,3.655248,3.567397,0.333333333333333,0.5625,0.166666666666667,0.714285714285714,-0.0878510000000001,2,29
20,28,3.77249,3.7781828,0,0.0775941825123352,7.21742221923554e-06,4.33045333154133e-05,3.655248,3.7365323,0.333333333333333,0.5625,0.5,0.476190476190476,0.0812843000000001,2,29
20,4,3.77249,3.77249,0,0,1,1,3.655248,3.772485,0.333333333333333,0.5625,0.166666666666667,0.428571428571429,0.117237,2,29
20,52,3.77249,3.9718018,0,0.188636794639001,1,1,3.655248,2.9117004,0.333333333333333,0.5625,0.5,0.904761904761905,-0.7435476,2,29
21,20,3.7762506,3.77249,0.037606,0,0.161087059510831,0.966522357064985,2.481753,3.655248,0.5,0.285714285714286,0.333333333333333,0.5625,1.173495,2,29
21,23,3.7762506,4.129747,0.037606,0.0823732780724675,1,1,2.481753,2.185839,0.5,0.285714285714286,0.666666666666667,0.125,-0.295914,2,29
21,17,3.7762506,4.061337,0.037606,0.160452448020457,1,1,2.481753,3.127248,0.5,0.285714285714286,0.333333333333333,0.4375,0.645495,2,29
21,29,3.7762506,3.794304,0.037606,0.106055337470872,0.00125194969336603,0.0075116981601962,2.481753,2.5630373,0.5,0.285714285714286,0.666666666666667,0.25,0.0812843000000001,2,29
21,5,3.7762506,3.77249,0.037606,0,0.161087059510831,0.966522357064985,2.481753,2.5810105,0.5,0.285714285714286,0.333333333333333,0.125,0.0992575000000002,2,29
21,53,3.7762506,4.1447894,0.037606,0.037606,1,1,2.481753,2.968393,0.5,0.285714285714286,0.666666666666667,0.6875,0.48664,2,29
22,23,4.0056472,4.129747,0.183454000840549,0.0823732780724675,0.999999992753255,1,2.454832,2.185839,0.5,0.333333333333333,0.666666666666667,0.125,-0.268993,2,29
22,20,4.0056472,3.77249,0.183454000840549,0,1.63157517323421e-21,9.78945103940524e-21,2.454832,3.655248,0.5,0.333333333333333,0.333333333333333,0.5625,1.200416,2,29
22,18,4.0056472,4.14855,0.183454000840549,0,0.999999999995871,1,2.454832,2.9917707,0.5,0.333333333333333,0.333333333333333,0.5,0.5369387,2,29
22,30,4.0056472,4.105745,0.183454000840549,0.12250594643576,0.999984630458135,1,2.454832,2.798561,0.5,0.333333333333333,0.666666666666667,0.3125,0.343729,2,29
22,6,4.0056472,3.77249,0.183454000840549,0,1.63157517323421e-21,9.78945103940524e-21,2.454832,2.572069,0.5,0.333333333333333,0.333333333333333,0.1875,0.117237,2,29
22,54,4.0056472,4.14855,0.183454000840549,0,0.999999999995871,1,2.454832,3.377868,0.5,0.333333333333333,0.666666666666667,0.75,0.923036,2,29
23,22,4.129747,4.0056472,0.0823732780724675,0.183454000840549,7.39334592528149e-09,4.43600755516889e-08,2.185839,2.454832,0.666666666666667,0.125,0.5,0.333333333333333,0.268993,2,29
23,21,4.129747,3.7762506,0.0823732780724675,0.037606,1.73851900427178e-40,1.04311140256307e-39,2.185839,2.481753,0.666666666666667,0.125,0.5,0.285714285714286,0.295914,2,29
23,19,4.129747,4.14855,0.0823732780724675,0,0.988194582083774,1,2.185839,2.6076007,0.666666666666667,0.125,0.5,0.238095238095238,0.4217617,2,29
23,31,4.129747,4.1447894,0.0823732780724675,0.037606,0.951345078907427,1,2.185839,2.529568,0.666666666666667,0.125,0.833333333333333,0.142857142857143,0.343729,2,29
23,7,4.129747,3.8439414,0.0823732780724675,0.148271900530441,1.29148278501774e-27,7.74889671010643e-27,2.185839,2.2850965,0.666666666666667,0.125,0.5,0.0476190476190476,0.0992574999999998,2,29
23,55,4.129747,4.14855,0.0823732780724675,0,0.988194582083774,1,2.185839,3.182445,0.666666666666667,0.125,0.833333333333333,0.428571428571429,0.996606,2,29
24,25,3.8807978,4.0862228,0.180927427671981,0.143699536857608,0.999999999999786,1,3.398008,2.957859,0.333333333333333,0.625,0.5,0.380952380952381,-0.440149,2,29
24,26,3.8807978,4.14855,0.180927427671981,0,1,1,3.398008,3.340607,0.333333333333333,0.625,0.5,0.428571428571429,-0.0574009999999996,2,29
24,28,3.8807978,3.7781828,0.180927427671981,0.0775941825123352,0.000813375558798511,0.00488025335279107,3.398008,3.7365323,0.333333333333333,0.625,0.5,0.476190476190476,0.3385243,2,29
24,16,3.8807978,3.828899,0.180927427671981,0.134956757979148,0.697725197307793,1,3.398008,3.567397,0.333333333333333,0.625,0.166666666666667,0.714285714285714,0.169389,2,29
24,8,3.8807978,3.8467878,0.180927427671981,0.156819328196882,0.457061835080793,1,3.398008,2.691002,0.333333333333333,0.625,0.166666666666667,0.571428571428571,-0.707006,2,29
24,56,3.8807978,4.14855,0.180927427671981,0,1,1,3.398008,2.5393634,0.333333333333333,0.625,0.5,0.952380952380952,-0.8586446,2,29
25,24,4.0862228,3.8807978,0.143699536857608,0.180927427671981,2.18310904008398e-13,1.30986542405039e-12,2.957859,3.398008,0.5,0.380952380952381,0.333333333333333,0.625,0.440149,2,29
25,27,4.0862228,4.14855,0.143699536857608,0,0.999984022019212,1,2.957859,2.956437,0.5,0.380952380952381,0.666666666666667,0.1875,-0.00142199999999981,2,29
25,29,4.0862228,3.794304,0.143699536857608,0.106055337470872,2.17104041235512e-23,1.30262424741307e-22,2.957859,2.5630373,0.5,0.380952380952381,0.666666666666667,0.25,-0.3948217,2,29
25,17,4.0862228,4.061337,0.143699536857608,0.160452448020457,0.146480783435102,0.878884700610613,2.957859,3.127248,0.5,0.380952380952381,0.333333333333333,0.4375,0.169389,2,29
25,9,4.0862228,4.0181724,0.143699536857608,0.182763904715644,0.00290322639247055,0.0174193583548233,2.957859,2.2328735,0.5,0.380952380952381,0.333333333333333,0.25,-0.7249855,2,29
25,57,4.0862228,4.14855,0.143699536857608,0,0.999984022019212,1,2.957859,3.329402,0.5,0.380952380952381,0.666666666666667,0.8125,0.371543,2,29
26,27,4.14855,4.14855,0,0,1,1,3.340607,2.956437,0.5,0.428571428571429,0.666666666666667,0.1875,-0.38417,2,29
26,24,4.14855,3.8807978,0,0.180927427671981,5.29964645590719e-24,3.17978787354432e-23,3.340607,3.398008,0.5,0.428571428571429,0.333333333333333,0.625,0.0574009999999996,2,29
26,30,4.14855,4.105745,0,0.12250594643576,0.000338308458841664,0.00202985075304998,3.340607,2.798561,0.5,0.428571428571429,0.666666666666667,0.3125,-0.542046,2,29
26,18,4.14855,4.14855,0,0,1,1,3.340607,2.9917707,0.5,0.428571428571429,0.333333333333333,0.5,-0.3488363,2,29
26,10,4.14855,4.14855,0,0,1,1,3.340607,2.633601,0.5,0.428571428571429,0.333333333333333,0.3125,-0.707006,2,29
26,58,4.14855,4.14855,0,0,1,1,3.340607,4.148546,0.5,0.428571428571429,0.666666666666667,0.875,0.807939,2,29
27,26,4.14855,4.14855,0,0,1,1,2.956437,3.340607,0.666666666666667,0.1875,0.5,0.428571428571429,0.38417,2,29
27,25,4.14855,4.0862228,0,0.143699536857608,1.6345328246871e-05,9.80719694812263e-05,2.956437,2.957859,0.666666666666667,0.1875,0.5,0.380952380952381,0.00142199999999981,2,29
27,31,4.14855,4.1447894,0,0.037606,0.161087059510831,0.966522357064985,2.956437,2.529568,0.666666666666667,0.1875,0.833333333333333,0.142857142857143,-0.426869,2,29
27,19,4.14855,4.14855,0,0,1,1,2.956437,2.6076007,0.666666666666667,0.1875,0.5,0.238095238095238,-0.3488363,2,29
27,11,4.14855,4.14855,0,0,1,1,2.956437,2.2314515,0.666666666666667,0.1875,0.5,0.0952380952380952,-0.7249855,2,29
27,59,4.14855,4.14855,0,0,1,1,2.956437,3.837946,0.666666666666667,0.1875,0.833333333333333,0.571428571428571,0.881509,2,29
28,29,3.7781828,3.794304,0.0775941825123352,0.106055337470872,0.812428368510436,1,3.7365323,2.5630373,0.5,0.476190476190476,0.666666666666667,0.25,-1.173495,2,29
28,30,3.7781828,4.105745,0.0775941825123352,0.12250594643576,1,1,3.7365323,2.798561,0.5,0.476190476190476,0.666666666666667,0.3125,-0.9379713,2,29
28,24,3.7781828,3.8807978,0.0775941825123352,0.180927427671981,0.99919427197798,1,3.7365323,3.398008,0.5,0.476190476190476,0.333333333333333,0.625,-0.3385243,2,29
28,20,3.7781828,3.77249,0.0775941825123352,0,0.999992910957675,1,3.7365323,3.655248,0.5,0.476190476190476,0.333333333333333,0.5625,-0.0812843000000001,2,29
28,12,3.7781828,3.7721304,0.0775941825123352,0.00359599999999998,0.99997898400462,1,3.7365323,3.0686233,0.5,0.476190476190476,0.333333333333333,0.375,-0.667909,2,29
28,60,3.7781828,4.0831814,0.0775941825123352,0.145303970546596,1,1,3.7365323,2.8778877,0.5,0.476190476190476,0.666666666666667,0.9375,-0.8586446,2,29
29,28,3.794304,3.7781828,0.106055337470872,0.0775941825123352,0.188389030301796,1,2.5630373,3.7365323,0.666666666666667,0.25,0.5,0.476190476190476,1.173495,2,29
29,31,3.794304,4.1447894,0.106055337470872,0.037606,1,1,2.5630373,2.529568,0.666666666666667,0.25,0.833333333333333,0.142857142857143,-0.0334693000000001,2,29
